DatasetID,Stock,Grid,Random,SMBO,Stock_Time,Grid_Time,Random_Time,SMBO_Time,SMBO_Gaussian_Scores,SMBO_Best_Gaussian_Scores
8,0.06,0.06,-4687436867.13,0.11,0.06452584266662598,0.7184982299804688,1.9989569187164307,2.426622152328491,"[0.02295952279437541, 0.02906932761159753, 0.033940640866733096, 0.045590538237760825, 0.06337789726609022, 0.07639088237386205, -206993360.10312948, -0.022553562327053855, -0.8811770808002954, -171700776.98135564, -32489638.098726515, -1938.54151048902, -232025277.85885453, -22.00900527044089, -274570525.0446349, 0.030001359046565867, -211.07522716448364, -232212975.2095958, -391654.446263014, -294046.09854485356, -35.01253792745215, 0.10576734446649294, -1398.0157953430946, -372.2617401472209, -40.126286303136695, -10.555576290882518, -0.035654140946959956, -0.024911170948709316, 0.03615280645252961, -12937.381831703182, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294]","[0.0761512934483004, 0.0761512934483004, 0.0761512934483004, 0.0761512934483004, 0.0761512934483004, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.07639088237386205, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294, 0.10576734446649294]"
560,0.02,0.65,-7460944957445.62,0.58,0.019979000091552734,0.5683138370513916,2.2666358947753906,4.213112115859985,"[-5.865996989565346, -9.448828319497125, -21.122659152427193, -29.84976568347407, 0.5775631871269293, -126697826026.79996, -10.136484593843976, -6879.113236762926, -484349.28739927395, -672068.5859665071, -5617988.01954359, 0.5780612729441128, -9.090581415403184, -138435084.09859774, -6.146984706016485, -176702996577.21753, -22149645043.00593, -615636.616248866, -205318759076.0753, -5.710021738504346, -4.556185181215254, -49111.459610197744, -16509.646638114868, -8000.337891676278, -4376.596058319208, -51.79104238797875, -5515254.165342217, 0.4741094519705099, -21.122659152427193, 0.4741094519705099, -9.448828319497125, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099, 0.4741094519705099]","[-4.842719804399108, -4.842719804399108, -4.842719804399108, -4.842719804399108, 0.5775631871269293, 0.5775631871269293, 0.5775631871269293, 0.5775631871269293, 0.5775631871269293, 0.5775631871269293, 0.5775631871269293, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128, 0.5780612729441128]"
1090,-12.01,-25.42,-6567930076877268.0,0.25,0.014457225799560547,0.15788602828979492,0.9909961223602295,2.7685489654541016,"[-0.9682997630603205, -77.75116294368334, -4167290398489.9126, -72123807365.4348, -679.9926958045793, -50.13953755337652, -76.568199505303, -7.285252957203243, -13.89293960183205, -61.68730331217844, -0.0907870101086703, -7.246349808759989, -8.62220004658284, -33717558239.31701, -118557865486.52797, -19.450837465174377, -99.51830659630531, -57.426760138522525, -9.143430272298511, -276.1569676995806, -71573810400.73595, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483, -22.755929893401483]","[0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836, 0.25041814127781836]"
44223,-3.42,0.02,-0.01,0.41,0.11585593223571777,0.8302788734436035,2.908520221710205,8.033737182617188,"[0.09359240233675337, 0.3151803378279804, 0.40153607868376473, 0.2754325968075252, 0.4010701749811372, 0.029815995902661374, 0.39120202622437716, -0.029441433618161428, 0.39105985293611634, -0.01611850383587865, 0.31069173192140154, 0.2842058354664655, 0.02397820240006887, -0.0017393691584184356, 0.399596862256941, 0.40952889039611706, -0.02596222795979486, 0.40904156302950667, 0.4020618337722135, 0.4048977004378187, 0.35370865047271827, -4.94414857053859, -0.00031443836570832495, 0.40186483003319173, -6.077325181507423, 0.39056024741125417, -6.5441450835143185, -3.351216500080339, -0.0018141042453700962, 0.15311663033902945, -5.1803396449433325, -0.0001831357018371449, -0.002323844899490668, -0.566159758080885, -0.018260310414310865, -0.003659739903219883, -0.00032565125374750536, 0.14250910995172172, -0.0009606794591889845, -0.21554734342598292, 0.03304706883803543, -2.9098718190510704, 0.40339265789301215, 0.4038549004465448, 0.3906254543096266, -0.005316699127882574, 0.40264157440361903, 0.39617650148277417, 0.4091950927913852, 0.4030083337138345, 0.2898155751827193, 0.4001110608513192, -0.019990987968136364, 0.40240514001058136, -0.42644874104524133, 0.10710299735615836, 0.04252683920636835, 0.1067329132172179, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706]","[0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40321415322109444, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706, 0.40952889039611706]"
